0,17
1,25
2,44
3,59
4,83
5,109
6,136
7,175
8,219
9,265
10,310
11,368
12,432
13,499
14,572
15,645
16,731
17,825
18,922
19,1030
20,1127
21,1273
22,1395
23,1538
24,1670
25,1776
26,1874
27,2010
28,2127
29,2248
30,2361
31,2461
32,2619
33,2700
34,2764
35,2801
36,2859
37,2924
38,2978
39,3051
40,3118
41,3203
42,3286
43,3388
44,3494
45,3600
46,3829
47,4026
48,4303
49,4635
50,4991
51,5443
52,5864
53,6572
54,7227
55,8065
56,9066
57,10192
58,11610
59,13277
60,14967
61,16964
62,19549
63,22186
64,25318
65,28865
66,32713
67,36217
68,40509
69,45261
70,50621
71,57025
72,63236
73,69540
74,74812
75,80564
76,88414
77,95356
78,103180
79,110431
80,116847
81,122630
82,128418
83,135972
84,144255
85,151279
86,159820
87,166533
88,171576
89,177321
90,184699
91,191408
92,198282
93,204785
94,211017
95,214972
96,219695
97,226704
98,233390
99,239309
100,245207
101,250891
102,254707
103,259013
104,264983
105,271756
106,277545
107,283191
108,287635
109,292089
110,295792
111,301563
112,306838
113,312248
114,317498
115,321986
116,325706
117,329324
118,334051
119,338825
120,343981
121,348876
122,353205
123,356524
124,360048
125,363953
126,369322
127,374113
128,379096
129,383321
130,386774
131,390017
132,394800
133,399830
134,405574
135,410622
136,415087
137,418764
138,422124
139,426984
140,432267
141,437414
142,442184
143,446623
144,450132
145,453743
146,460410
147,465807
148,471172
149,476433
150,481033
151,484638
152,488681
153,494168
154,499368
155,504774
156,509757
157,514491
158,518185
159,521882
160,527030
161,532015
162,537320
163,542632
164,547353
165,551149
166,554851
167,560471
168,566164
169,571817
170,577431
171,582587
172,586983
173,590914
174,596600
175,602591
176,608575
177,614340
178,619597
179,624087
180,628231
181,634063
182,641412
183,647889
184,654267
185,660125
186,664592
187,668857
188,674550
189,681647
190,688518
191,695023
192,700763
193,705379
194,709860
195,716213
196,723273
197,729914
198,736538
199,742330
200,747275
201,751842
202,758358
203,765304
204,772040
205,778190
206,783886
207,788608
208,793019
209,799355
210,806144
211,812499
212,818687
213,824253
214,828871
215,833220
216,839417
217,845913
218,852155
219,858000
220,863512
221,867873
222,872244
223,878229
224,884713
225,890733
226,896616
227,901620
228,905909
229,909804
230,914237
231,920471
232,926474
233,932273
234,937399
235,941408
236,945689
237,951688
238,957709
239,963141
240,968600
241,973815
242,977840
243,981657
244,987030
245,993091
246,998668
247,1004118
248,1009223
249,1013040
250,1016601
251,1022088
252,1027934
253,1033530
254,1039187
255,1044051
256,1048175
257,1052469
258,1058053
259,1064005
260,1070439
261,1076312
262,1081608
263,1085629
264,1089424
265,1094481
266,1100595
267,1106749
268,1112999
269,1118736
270,1122873
271,1127327
272,1133553
273,1140445
274,1146970
275,1153527
276,1159302
277,1163982
278,1169105
279,1176177
280,1183404
281,1190600
282,1198099
283,1204844
284,1210452
285,1216336
286,1224648
287,1234006
288,1243035
289,1252409
290,1260258
291,1266544
292,1273527
293,1282905
294,1293130
295,1302920
296,1313011
297,1322425
298,1329699
299,1337384
300,1348100
301,1359428
302,1370608
303,1381867
304,1391408
305,1399387
306,1407661
307,1419543
308,1431937
309,1443320
310,1454310
311,1464072
312,1471876
313,1480451
314,1492625
315,1505351
316,1518349
317,1530647
318,1541343
319,1549484
320,1558031
321,1570240
322,1582910
323,1596045
324,1608646
325,1619659
326,1627947
327,1636956
328,1649943
329,1663935
330,1677292
331,1689927
332,1701348
333,1709995
334,1719632
335,1733049
336,1746785
337,1759060
338,1768214
339,1775949
340,1783520
341,1793097
342,1807375
343,1822764
344,1836836
345,1846964
346,1855702
347,1863308
348,1873092
349,1887357
350,1902328
351,1917335
352,1932501
353,1945411
354,1954870
355,1964572
356,1980691
357,1997333
358,2013178
359,2028220
360,2042015
361,2051654
362,2061252
363,2076275
364,2093916
365,2110830
366,2126987
367,2141419
368,2151522
369,2161452
370,2177554
371,2194972
372,2211695
373,2226922
374,2240049
375,2249844
376,2259257
377,2274025
378,2288462
379,2302994
380,2317484
381,2329090
382,2337406
383,2345868
384,2359083
385,2373242
386,2386655
387,2399187
388,2409815
389,2417127
390,2423894
391,2433789
392,2445331
393,2456953
394,2468277
395,2477081
396,2483734
397,2490426
398,2500782
399,2511746
400,2522493
401,2532352
402,2540766
403,2547298
404,2554146
405,2563806
406,2574848
407,2585033
408,2594889
409,2602929
410,2609023
411,2615723
412,2624627
413,2634796
414,2644656
415,2654153
416,2662509
417,2668651
418,2675476
419,2685357
420,2695314
421,2705608
422,2716125
423,2724676
424,2731016
425,2738290
426,2748784
427,2759345
428,2770051
429,2781697
430,2791777
431,2798898
432,2806561
433,2817542
434,2829925
435,2841706
436,2852224
437,2860893
438,2867904
439,2875382
440,2887432
441,2900427
442,2914338
