0,987
1,1258
2,1733
3,2434
4,3221
5,5005
6,6484
7,8248
8,10264
9,12400
10,15026
11,17883
12,21137
13,25083
14,28811
15,31995
16,35448
17,38133
18,41139
19,43705
20,45763
21,59946
22,65121
23,67804
24,69936
25,72094
26,74125
27,76006
28,76540
29,77574
30,78632
31,79672
32,80296
33,81295
34,82158
35,83297
36,84755
37,86578
38,88793
39,91420
40,94052
41,97385
42,100571
43,104916
44,109972
45,115760
46,121618
47,128847
48,137718
49,149187
50,163547
51,180522
52,198082
53,217078
54,238124
55,262349
56,290552
57,322965
58,361849
59,396036
60,433757
61,477960
62,525118
63,576272
64,639241
65,706908
66,775370
67,837053
68,901639
69,979577
70,1058605
71,1138615
72,1225889
73,1309463
74,1382673
75,1459406
76,1544676
77,1633871
78,1725022
79,1818019
80,1903453
81,1979297
82,2055422
83,2135349
84,2223200
85,2311694
86,2403287
87,2488375
88,2566764
89,2649187
90,2731949
91,2817007
92,2907605
93,3004754
94,3096986
95,3172398
96,3243809
97,3324282
98,3414476
99,3503484
100,3598073
101,3681870
102,3764121
103,3844841
104,3928079
105,4023511
106,4119342
107,4215966
108,4304566
109,4384312
110,4456789
111,4546781
112,4639917
113,4738566
114,4841075
115,4938199
116,5021624
117,5113225
118,5213395
119,5321221
120,5430799
121,5541151
122,5643691
123,5741944
124,5834338
125,5929376
126,6039782
127,6160376
128,6289972
129,6417380
130,6528440
131,6631697
132,6752332
133,6876166
134,7009943
135,7143501
136,7274842
137,7391910
138,7502017
139,7626446
140,7767082
141,7909308
142,8053970
143,8191968
144,8318643
145,8447239
146,8596225
147,8747619
148,8893632
149,9080386
150,9242649
151,9377467
152,9520818
153,9689980
154,9870444
155,10056874
156,10256085
157,10440119
158,10609034
159,10772114
160,10955892
161,11159914
162,11376529
163,11596529
164,11797732
165,11978318
166,12155095
167,12371546
168,12592554
169,12823928
170,13067124
171,13289949
172,13492559
173,13689655
174,13917910
175,14160127
176,14414805
177,14661175
178,14893748
179,15116431
180,15322812
181,15570133
182,15856798
183,16137914
184,16432088
185,16700626
186,16925517
187,17143973
188,17400522
189,17697206
190,17988961
191,18284944
192,18549902
193,18775324
194,18977622
195,19238383
196,19517312
197,19805490
198,20094204
199,20370804
200,20598202
201,20818428
202,21093295
203,21388396
204,21680000
205,21974847
206,22246087
207,22467879
208,22672929
209,22938526
210,23219886
211,23497111
212,23767415
213,24040030
214,24257778
215,24477582
216,24740450
217,25023464
218,25305902
219,25601135
220,25871641
221,26102457
222,26353026
223,26621394
224,26915813
225,27211484
226,27525305
227,27808632
228,28053033
229,28259708
230,28513895
231,28809509
232,29117290
233,29441749
234,29738151
235,29995321
236,30246049
237,30535993
238,30848261
239,31168471
240,31497757
241,31802837
242,32063736
243,32303787
244,32592012
245,32909507
246,33229948
247,33560353
248,33866955
249,34129317
250,34370737
251,34666883
252,34989940
253,35318753
254,35653336
255,35965070
256,36230311
257,36502514
258,36821936
259,37178438
260,37541800
261,37912269
262,38292321
263,38588085
264,38862316
265,39190187
266,39577513
267,39983926
268,40407317
269,40812651
270,41160955
271,41494877
272,41896226
273,42343616
274,42834946
275,43334331
276,43818968
277,44251647
278,44648381
279,45125084
280,45644941
281,46196683
282,46772041
283,47286408
284,47754986
285,48206899
286,48724255
287,49303180
288,49930370
289,50560699
290,51200311
291,51706770
292,52177438
293,52761316
294,53395766
295,54043838
296,54704671
297,55317542
298,55834812
299,56322276
300,56907577
301,57535414
302,58199123
303,58867978
304,59485001
305,60009695
306,60533102
307,61118582
308,61762121
309,62388697
310,63000041
311,63602203
312,64131788
313,64620279
314,65217368
315,65866424
316,66564406
317,67261409
318,67915724
319,68467764
320,68985043
321,69610425
322,70279358
323,70983884
324,71700264
325,72370357
326,72929772
327,73460409
328,74088362
329,74825921
330,75564531
331,76293850
332,76953570
333,77513939
334,78048326
335,78685905
336,79392910
337,80096147
338,80644288
339,81095337
340,81556896
341,82061465
342,82699506
343,83473229
344,84253628
345,84905794
346,85456691
347,86006671
348,86564341
349,87305189
350,88118307
351,88969648
352,89802073
353,90564255
354,91199270
355,91781050
356,92482236
357,93232080
358,93984005
359,94737502
360,95420591
361,95976526
362,96448520
363,97056394
364,97721869
365,98373702
366,99010129
367,99611483
368,100092048
369,100526805
370,101071525
371,101666463
372,102262825
373,102843954
374,103376053
375,103793218
376,104181968
377,104644286
378,105131928
379,105640500
380,106137520
381,106579323
382,106941710
383,107260065
384,107652824
385,108097424
386,108543545
387,108970853
388,109359107
389,109662752
390,109926325
391,110275914
392,110673752
393,111076261
394,111488818
395,111877977
396,112196271
397,112479868
398,112861403
399,113306105
400,113754138
401,114191179
402,114589159
403,114911486
404,115206030
405,115578384
406,116025611
407,116475979
408,116930698
409,117345243
410,117725603
411,118017989
412,118413087
413,118882678
414,119364689
415,119859253
416,120314051
417,120693104
418,121029222
