0,987
1,1258
2,1733
3,2434
4,3221
5,5005
6,6484
7,8247
8,10263
9,12401
10,15027
11,17884
12,21137
13,25064
14,28792
15,31976
16,35429
17,38114
18,41118
19,43687
20,45737
21,59917
22,65092
23,67773
24,69905
25,72063
26,74094
27,75974
28,76508
29,77542
30,78600
31,79638
32,80267
33,81259
34,82120
35,83255
36,84711
37,86529
38,88731
39,91361
40,93971
41,97271
42,100447
43,104736
44,109838
45,115585
46,121475
47,128681
48,137411
49,148678
50,161947
51,178454
52,195575
53,214748
54,235482
55,258295
56,285170
57,316909
58,355399
59,388815
60,425317
61,469613
62,514515
63,563499
64,625124
65,691590
66,759007
67,820115
68,884967
69,960671
70,1039413
71,1120792
72,1207435
73,1291257
74,1365611
75,1443499
76,1527760
77,1617099
78,1708039
79,1806429
80,1892657
81,1969731
82,2046527
83,2127041
84,2214184
85,2301827
86,2391662
87,2476624
88,2555163
89,2638114
90,2720026
91,2804803
92,2891403
93,2989780
94,3081386
95,3156376
96,3227910
97,3306594
98,3388411
99,3477882
100,3573639
101,3657386
102,3740899
103,3823199
104,3907059
105,4004411
106,4101285
107,4198342
108,4287731
109,4368725
110,4442922
111,4531791
112,4624077
113,4723058
114,4825664
115,4923081
116,5006632
117,5099576
118,5198062
119,5303210
120,5413327
121,5523455
122,5625847
123,5724469
124,5817886
125,5913830
126,6023192
127,6143317
128,6272233
129,6399447
130,6510609
131,6615066
132,6733200
133,6856277
134,6989675
135,7123403
136,7254799
137,7371925
138,7482791
139,7607062
140,7745952
141,7887339
142,8032695
143,8171098
144,8298852
145,8428241
146,8575633
147,8724847
148,8869263
149,9054122
150,9215362
151,9349173
152,9492424
153,9660089
154,9838141
155,10022797
156,10221873
157,10403355
158,10571039
159,10737665
160,10917034
161,11119316
162,11332732
163,11551308
164,11750321
165,11932398
166,12108644
167,12320991
168,12538967
169,12767288
170,13009122
171,13230133
172,13432350
173,13632623
174,13857261
175,14097515
176,14350362
177,14594854
178,14825890
179,15051572
180,15260836
181,15505026
182,15789271
183,16069488
184,16362831
185,16629193
186,16857229
187,17079391
188,17332601
189,17626143
190,17918122
191,18213497
192,18477495
193,18705037
194,18908662
195,19166591
196,19443297
197,19731387
198,20018810
199,20294885
200,20524029
201,20745241
202,21017262
203,21310534
204,21600986
205,21895068
206,22164357
207,22386567
208,22592654
209,22855515
210,23135452
211,23411176
212,23678438
213,23951563
214,24168828
215,24390266
216,24649421
217,24931908
218,25214047
219,25508561
220,25779519
221,26011435
222,26264075
223,26530502
224,26821795
225,27115773
226,27426988
227,27710874
228,27955607
229,28164299
230,28415944
231,28709821
232,29016660
233,29338316
234,29635008
235,29894381
236,30147922
237,30432854
238,30746011
239,31063799
240,31393515
241,31698589
242,31961774
243,32202976
244,32483666
245,32804661
246,33124278
247,33455080
248,33764865
249,34030443
250,34272335
251,34565501
252,34887099
253,35215404
254,35547756
255,35856319
256,36117956
257,36393179
258,36706466
259,37059173
260,37419360
261,37786620
262,38164446
263,38460023
264,38740439
265,39062885
266,39450652
267,39856149
268,40277529
269,40676664
270,41028451
271,41378006
272,41769936
273,42217849
274,42702757
275,43202362
276,43682378
277,44117804
278,44535604
279,45001929
280,45519838
281,46071058
282,46648939
283,47153937
284,47626464
285,48106365
286,48602221
287,49175900
288,49800300
289,50435860
290,51070805
291,51576850
292,52069025
293,52630199
294,53257661
295,53913102
296,54581186
297,55188383
298,55712305
299,56223603
300,56788839
301,57414683
302,58075556
303,58750018
304,59361815
305,59892361
306,60434373
307,61000734
308,61643564
309,62268369
310,62891702
311,63484852
312,64007527
313,64510335
314,65095502
315,65740384
316,66432868
317,67130579
318,67776991
319,68332247
320,68867996
321,69473787
322,70138589
323,70839690
324,71555199
325,72216360
326,72774080
327,73310910
328,73910870
329,74639717
330,75379260
331,76107090
332,76746830
333,77313606
334,77858864
335,78476126
336,79175318
337,79872083
338,80414242
339,80885516
340,81328192
341,81833832
342,82468214
343,83210327
344,83970328
345,84612066
346,85185859
347,85723836
348,86288715
349,87000875
350,87811329
351,88655934
352,89501431
353,90271314
354,90916673
355,91511379
356,92195990
357,92944228
358,93700233
359,94462897
360,95143879
361,95703232
362,96185188
363,96777737
364,97445897
365,98097771
366,98739219
367,99344218
368,99828565
369,100272947
370,100803424
371,101398631
372,101997177
373,102585515
374,103115979
375,103534244
376,103928040
377,104384330
378,104875938
379,105387389
380,105886677
381,106331254
382,106694330
383,107021974
384,107414473
385,107859548
386,108307859
387,108738930
388,109126970
389,109432560
390,109701749
391,110051586
392,110451177
393,110856968
394,111270452
395,111656678
396,111979194
397,112267132
398,112647294
399,113091945
400,113542987
401,113980832
402,114379739
403,114702876
404,114999271
405,115372457
406,115819251
407,116271569
408,116725970
409,117141212
410,117522188
411,117816996
412,118212201
413,118683744
414,119167210
415,119662502
416,120117572
417,120495259
418,120835857
419,121293609
420,121830346
421,122384334
422,122944906
423,123464341
424,123903103
425,124332618
426,124838827
427,125431148
428,126068485
429,126704965
430,127302962
431,127806271
432,128271011
433,128819576
434,129468030
435,130176905
436,130830665
437,131398593
438,131953598
439,132434801
440,133015524
