0,17
1,25
2,44
3,59
4,83
5,109
6,136
7,175
8,219
9,265
10,310
11,368
12,432
13,499
14,572
15,645
16,731
17,825
18,922
19,1030
20,1127
21,1273
22,1395
23,1538
24,1670
25,1776
26,1874
27,2010
28,2127
29,2248
30,2361
31,2461
32,2619
33,2700
34,2764
35,2801
36,2859
37,2924
38,2978
39,3051
40,3118
41,3203
42,3286
43,3388
44,3494
45,3600
46,3829
47,4026
48,4303
49,4635
50,4991
51,5443
52,5864
53,6572
54,7227
55,8065
56,9066
57,10192
58,11610
59,13277
60,14967
61,16964
62,19549
63,22185
64,25316
65,28863
66,32709
67,36213
68,40505
69,45255
70,50613
71,57016
72,63226
73,69529
74,74800
75,80550
76,88394
77,95332
78,103156
79,110404
80,116818
81,122600
82,128387
83,135938
84,144216
85,151237
86,159776
87,166488
88,171531
89,177275
90,184646
91,191353
92,198224
93,204724
94,210954
95,214909
96,219631
97,226637
98,233321
99,239237
100,245132
101,250813
102,254629
103,258935
104,264902
105,271673
106,277460
107,283104
108,287547
109,292000
110,295702
111,301472
112,306747
113,312155
114,317405
115,321892
116,325612
117,329230
118,333955
119,338727
120,343881
121,348775
122,353103
123,356422
124,359945
125,363848
126,369216
127,374006
128,378988
129,383211
130,386664
131,389907
132,394688
133,399717
134,405460
135,410508
136,414972
137,418649
138,422009
139,426867
140,432149
141,437295
142,442064
143,446503
144,450012
145,453623
146,460289
147,465686
148,471050
149,476311
150,480911
151,484516
152,488559
153,494045
154,499245
155,504650
156,509632
157,514364
158,518058
159,521755
160,526902
161,531886
162,537189
163,542500
164,547221
165,551017
166,554719
167,560337
168,566029
169,571681
170,577293
171,582447
172,586843
173,590773
174,596458
175,602448
176,608430
177,614193
178,619448
179,623938
180,628082
181,633911
182,641255
183,647731
184,654107
185,659961
186,664428
187,668693
188,674381
189,681473
190,688339
191,694842
192,700579
193,705195
194,709676
195,716024
196,723078
197,729716
198,736338
199,742129
200,747074
201,751640
202,758151
203,765094
204,771826
205,777974
206,783665
207,788386
208,792796
209,799126
210,805909
211,812261
212,818447
213,824010
214,828628
215,832976
216,839168
217,845657
218,851894
219,857736
220,863244
221,867604
222,871975
223,877957
224,884437
225,890452
226,896331
227,901334
228,905622
229,909517
230,913950
231,920181
232,926179
233,931974
234,937096
235,941103
236,945384
237,951381
238,957398
239,962828
240,968284
241,973498
242,977522
243,981338
244,986706
245,992764
246,998337
247,1003783
248,1008884
249,1012700
250,1016261
251,1021744
252,1027585
253,1033180
254,1038834
255,1043696
256,1047820
257,1052113
258,1057693
259,1063642
260,1070073
261,1075944
262,1081239
263,1085259
264,1089052
265,1094104
266,1100213
267,1106363
268,1112609
269,1118341
270,1122477
271,1126930
272,1133150
273,1140035
274,1146556
275,1153108
276,1158879
277,1163558
278,1168680
279,1175744
280,1182966
281,1190155
282,1197647
283,1204389
284,1209994
285,1215875
286,1224180
287,1233532
288,1242554
289,1251922
290,1259768
291,1266054
292,1273035
293,1282411
294,1292629
295,1302415
296,1312502
297,1321908
298,1329178
299,1336860
300,1347574
301,1358893
302,1370067
303,1381321
304,1390855
305,1398831
306,1407100
307,1418977
308,1431365
309,1442740
310,1453730
311,1463487
312,1471284
313,1479857
314,1492026
315,1504733
316,1517723
317,1530013
318,1540704
319,1548837
320,1557379
321,1569584
322,1582246
323,1595369
324,1607961
325,1618962
326,1627242
327,1636248
328,1649230
329,1663207
330,1676558
331,1689187
332,1700598
333,1709237
334,1718872
335,1732281
336,1746002
337,1758261
338,1767415
339,1775140
340,1782706
341,1792278
342,1806548
343,1821920
344,1835979
345,1846094
346,1854832
347,1862431
348,1872213
349,1886471
350,1901420
351,1916412
352,1931567
353,1944465
354,1953916
355,1963613
356,1979722
357,1996349
358,2012182
359,2027209
360,2040995
361,2050622
362,2060218
363,2075226
364,2092850
365,2109745
366,2125885
367,2140302
368,2150388
369,2160313
370,2176405
371,2193800
372,2210511
373,2225720
374,2238835
375,2248615
376,2258022
377,2272776
378,2287195
379,2301718
380,2316198
381,2327786
382,2336084
383,2344545
384,2357741
385,2371890
386,2385286
387,2397814
388,2408430
389,2415732
390,2422493
391,2432381
392,2443913
393,2455527
394,2466844
395,2475640
396,2482284
397,2488968
398,2499316
399,2510267
400,2521001
401,2530852
402,2539245
403,2545759
404,2552586
405,2562226
406,2573238
407,2583392
408,2593217
409,2601225
410,2607288
411,2613956
412,2622987
413,2633139
414,2642981
415,2652461
416,2660800
417,2666925
418,2673733
419,2683680
420,2693627
421,2703911
422,2714418
423,2722959
424,2729288
425,2736553
426,2747035
427,2757637
428,2768320
429,2779938
430,2789996
431,2797092
432,2804733
433,2815691
434,2828139
435,2839914
436,2850427
437,2859089
438,2866094
439,2873559
440,2885610
